@SK Productions Shnakar nag anna nice man	Not_offensive
Dubbing madidare song agodilaa 100 million	Offensive_Untargetede
@Nandi Parthasarathi ರಂಡಿ	Offensive_Targeted_Insult_Individual
ಎಲ್ಲಾ  ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು  ಪ್ರಜ್ವಲ್ ನ ಈ ಸಿನಿಮಾ ನೋಡಿ ಆರೈಸಿ ಪ್ರಜ್ವಲ್ ನ ಈ ಸಿನಿಮಾ ದಾಖಲೆ ಗಳ ಸಿನಿಮಾ  ಸಾಲಿನಲ್ಲಿ  ಸೆರಲಿ	Not_offensive
Best music director	not-Kannada
All d best from ballari NTR fans	not-Kannada
ಶಾಸನ ವಿಧಿಸಿದ ಎಚ್ಚರಿಕೆ nಈ ಹಾಡು ನಿಮ್ಮ ಡೇಟಾ ಗೆ ಹಾನಿಕಾರಕ	Offensive_Untargetede
ನನ್ನ ಬಂದುಗಳೆ ಒಂದನ್ನು ನಾವು ತಿಳಿಲೇಬೇಕಾದ ಅವಶ್ಯಕತೆ ಇದೆ ಅದು ಏನಂದ್ರೆ ಮೊದಲಿಗೆ ಮನುಷ್ಯನಲ್ಲಿ ಅಥವಾ ಸಮುದಾಯದಲ್ಲಿ ಅಥವಾ ಒಂದು ದೇಶಕ್ಕೆ ನಾನು ದೊಡ್ಡವನು ಎಂಬ ಭಾವನೆ ಬಂದುಬಿಟ್ಟರೆ ಅದು ಕೇವಲ 200 ಅಥವಾ 300 ವರ್ಷಗಳಲ್ಲಿ ತನ್ನ ಸರ್ವನಾಶ ಮಾಡಿಕೊಂಡು ಬಿಡುತ್ತೆ. ಯಾಕೆ ಅಂದ್ರೆ ನೀವು ಇತಿಹಾಸ ನೋಡಿದಾಗ  ಮನುಷ್ಯನಲ್ಲಿ ಒಂದು ಆಸೆ ಬರೋದು ಸಹಜ ನಾನು ಎಲ್ಲರಿಗಿಂತ ದೊಡ್ಡವನಾಗಿ ಇರಬೇಕು ಬೇರೆಯವರಿಗಿಂತ ಎತ್ತರಕ್ಕೆ ಬೇಳಿಬೇಕು ಎಂದು ಇದೆ ಭಾವನೆ 1200 ವರ್ಷಗಳ ಹಿಂದೆ ಅರಬ್ ದೇಶದ ಮುಸ್ಲೀಂ ಧರ್ಮದ ಜನರಲ್ಲಿ ಬಂದು ಅಂದಿನ ಹಿಂದೂಗಳ ದೇಶವಾದಂತ ಭಾರತ	Not_offensive
He is an tulu film actor tulunad Prince daring Star pruthvi..	not-Kannada
@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo	Offensive_Targeted_Insult_Individual
Vijay prakash sir super voice	Not_offensive
Tik talkgintha nivu mado roast  best guru	Not_offensive
Nimge edu funny ansutha	Offensive_Targeted_Insult_Individual
Telugu lo super	not-Kannada
ಕೆ ಜಿ ಎಪ್ ನಂತರ ಮತ್ತೂಂದು ಕನ್ನಡದ  ಹೆಮ್ಮೆ	Not_offensive
Bro e tiktok madovrna modlu thuldu sayisbeku ...nBari bildup kodo sedegale erodu bvrc galu	Offensive_Targeted_Insult_Other
super super bro	not-Kannada
ಕ್ಯಾಬ್ ಡ್ರೈವರ್ ಅಂದ್ರೆ ಕಳ್ದ್ರು ತರ ನೋಡೋ ಈ ಸಮಾಜದಲ್ಲಿ ನಾನು ಕ್ಯಾಬ್ ಚಾಲಕ ಅಂತ ಹೆಮ್ಮೆಯಿಂದ ಹೆಳ್ತೀರಲ್ಲಾ ತುಂಬಾ ಖುಷಿಯಾಯ್ತು ಸಾರ್ ಈ ಸಮಾಜದಲ್ಲಿ ಇರೋರು ನಿಮ್ಮನ್ನ ನೋಡಿ ಕಲಿಯೋದು ತುಂಬಾ ಇದೇ ನೀವು ಯುವ ಜನಾಂಗಕ್ಕೆ ಸ್ಫೂರ್ತಿ ಸರ್  ನಿಮಗೆ ಒಂದೂ ದೊಡ್ಡ ನಮಸ್ಕಾರ ಯಾವ ಒಂದೂ   ವಿಶ್ವವಿದ್ಯಾನಿಲಯ ಕಲಿಸದ ಪಾಠವನ್ನು ಜೀವನ ಕಲಿಸುತ್ತದೆ ಎಂಬುದಕ್ಕೆ ನಿಮ್ಮ ಜೀವನವೇ ಉತ್ತಮ ಉದಾಹರಣೆ ಸಾರ್ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆಯದು ಮಾಡಲಿ ಧನ್ಯವಾದ.	Not_offensive
Super song alva	Not_offensive
ಕನ್ನಡ ಸಿನಿಮಾ ಸೂಪರ್	Not_offensive
ಸರ್.. ನಾನು ಪ್ರೊ॥ ಶಂಭು ಬಳಿಗಾರ ಅವರ ಅಭಿಮಾನಿ.. ನಾನು ಅವರ ಇ ೬ ಆಡಿಯೋಗಳನ್ನು ಸುಮಾರು ೧೦೦೦ ಕ್ಕಿಂತಲೂ ಹೆಚ್ಚು ಬಾರಿ ಕೇಳಿದ್ದೀನಿ.. nಕೆರೆಗೆ ಹಾರ..nಗೋಧಿ ಹುಗ್ಗಿ ಗಂಗಯ್ಯ..nತೊಗರಿ ತಿಪ್ಪ-೧..nತೊಗರಿ ತಿಪ್ಪ-೨..nಹಾಲುಂಡ ತವರು..nನುಚ್ಚಿನ ಮಲ್ಲಯ್ಯ..nnಸರ್.. ನೀವು ನಿರೂಪಿಸಿರುವ ಮತ್ತೆ ಯಾವ ಯಾವ ರಚನೆಗಳಿವೆ.. ದಯವಿಟ್ಟು ತಿಳಿಸಿ ಸರ್.	Not_offensive
Love you boss super	Not_offensive
Super Film sir account number kodi amount hakabeku nijavgalu	Not_offensive
Likes goskara yaakro prathi video nallu d boss fans	Offensive_Untargetede
@Megharaj 1 bro avru all best ellidu d fans ge ne nOdeya	Not_offensive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ......🤙🤙	Not_offensive
Kayakave kailasa sir	Offensive_Untargetede
Btv avra hatra video clip irbodu.... ಇದ್ರೆ ಹಾಕಿ plzz	Not_offensive
All the best n      Yella  kannadigana paravagi nYella nataru nammavare	Not_offensive
Sir ye song Tamil language me hai	not-Kannada
Vijaya prakash voice is superb just I cont yappa super super	not-Kannada
After #marakkar trailer	not-Kannada
Super agi hugdidiya bro	Not_offensive
ಅಶ್ವಥ್ಥಾಮ ಚಿರಂಜೀವಿ ಆಗಿದ್ದು ಹೇಗೆ	Not_offensive
ಡಾ//ಶಂಭು ಬಳಿಗಾರರ ಮಾತು ಹುಗ್ಗಿ ಹಾಲು ಉಂಡಷ್ಟು ರುಚಿ... ನಾನು ಬಾಲ್ಯದಿಂದಲೇ ಅವರ ಈ ಹಾಸ್ಯ ಕಥೆಗಳನ್ನು ಕೇಳುತ್ತ ಬೆಳೆದವನು...	Not_offensive
Kannada ಚಿತ್ರರಂಗಕ್ಕೆ ... Signature movie agutte.. avane ಶ್ರೀಮನ್ನಾರಾಯಣ....	Not_offensive
I love u sir	Not_offensive
Super bro  l love song	not-Kannada
niddeburak thumba ne strong iddane guru	Not_offensive
prajwal devaraj career best movie.	Not_offensive
Ninv super agi video madtira bro	Not_offensive
@Chaitanya P hwdu	Not_offensive
Me bro	not-Kannada
Wow prajwal looks is awesom  ಈ ಮೂವೀ ಆದ್ರೂ ಹಿಟ್ ಆಗ್ಲಿ ಕನಪ್ಪ ದೇವ್ರೇ	Not_offensive
how u told ?nivu heg heltiya bro	Not_offensive
Helodannu kadime madu antialla desha uddarane	Offensive_Targeted_Insult_Individual
Super good bro like this video song..🤩🤩🤩	not-Kannada
Sir eega navu uthpadane madidanna vedeshakee yavareeti procedure mulaka kalstatee.yavdee lancha eladee.	Not_offensive
Super Anna ಆದ್ರೆ ನಮ್ ಹತ್ರ ಏನ್ ಇದ್ದೆ yala ದೊಡ್ಡ ದೊಡ್ಡ ಹಣ್ಣ ಇದ್ದವರು ಕೈ ನಲಿ  ಇದೆ ಏನ್ ಮಾಡೋದು	Not_offensive
Nam guru songs always different	Not_offensive
So nice bro	not-Kannada
Jai D BOSS	not-Kannada
ಬಿಟ್ಟ  ಸ್ಥಳ ತುಂಬಿ __ ಶಟ	Offensive_Targeted_Insult_Group
ಸೂಪರ್ n.. ಮಠ ಸರ್ ದಾಡಿ ಬ್ಲಾಕ್ ಮಾಡಿರೋದು ಖುಷಿ ತಂದಿದೆ	Not_offensive
all India kicha sudeep fanz like	not-Kannada
Manjunatha  Manju	not-Kannada
@vinoddevadiga Jogimane neev irodh elli?	Not_offensive
Super song bro	not-Kannada
Ho guru adu pubg alla  adu yav game antha modlu thilko ninu	Offensive_Targeted_Insult_Individual
Avnu bandiddre avana video akki	Not_offensive
@Syed Akbar hello srk athava salman khan fan... Ninge race 3 ne sari... nnnnSuper story alvaa race 3	Not_offensive
Super songr new rekard break madly	Not_offensive
ASN asli sir benga ayti re song	Not_offensive
Anjali Devi super story	not-Kannada
Idu esta Janagalage like aagide	Not_offensive
Last dialog 🤙	not-Kannada
ಏನ್ ಹೇಳೋಣ.....?nSimply ಸೂಪರ್.......nದಿಯಾ ಮಾತ್ರ ಅಲ್ಲ... ಇಂಥಹ ಹಲವು ಸಿನಿಮಾಗಳು  ಗೆಲ್ಲುತ್ತಾ ಇಲ್ಲ...ನನ್ನ ಪ್ರಕಾರ ಥಿಯೇಟರ್ ನ ಟಿಕೆಟ್ ಬೆಲೆ ಕಡಿಮೆ ಅಗಬೇಕು.	Offensive_Untargetede
Tamil vishal movie remake	not-Kannada
Actually ಇದು ಇದು song  ಅಂದ್ರೆ...🤘🤘 ಏನಂತೀರಿ ಗೆಳಯರೆ.	Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Not_offensive
@sumya kulkarni ನೀವು ಹೇಳೋದಕ್ಕೂ.... ದೇಶದ ಅಭಿವೃದ್ಧಿಗೂ ಸ್ವಲ್ಪನೂ ಸಂಬಂಧವಿಲ್ಲ.......ನನ್ನ ಪ್ರಕಾರ ಭ್ರಷ್ಟಾಚಾರ ನಿರ್ಮೂಲನೆ ಆಗಬೇಕು	Not_offensive
Huchha Venkatsene west Indies... Al the best asn...	Offensive_Targeted_Insult_Individual
Super jai D boss	Not_offensive
Anjali Devi z	not-Kannada
Osam ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ	Not_offensive
മലയാളീസ് ഉണ്ടെങ്കിൽ like button adich പോട്ടികട makkale..	not-Kannada
@shiva prakash avru legends. Kannada film industry Annu ee varege thegondu bandirodu avre. Avrinda ivthina actors ge easy agirodu. nIdara madyadalli kannada film industry track kalkondithu	Not_offensive
En guru ning isht like	Not_offensive
Superb guru...hogiri makke tiktok ishta padorige	Not_offensive
Pakka kannadigana Movie super	Not_offensive
@Ranganath S yes	not-Kannada
ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ನಿಜಕ್ಕೂ ಮುಳುಗುತ್ತಿರುವ ದೋಣಿಯೇ ???nn	Offensive_Untargetede
All The Best Gentlemen Team From All DBoss Fans	not-Kannada
ಉತ್ತರ ಕರ್ನಾಟಕ ಶೈಲಿಯ ಕಲೆಯನ್ನು ಉಳಿಸಿ	Not_offensive
Last  ತನಕ ನಕ್ಕಿ ನಕ್ಕಿ ಹೊಟ್ಟೆ ನೋವು ಬಂತು	Not_offensive
ನಾನು ಲೈಕ್ ಮಾಡಿದೆ	Not_offensive
ದಿಯಾ ಕನ್ನಡದ ಒಂದು ಸುಂದರ ಪ್ರೇಮ ಕಥೆ...ಭಾವನಾತ್ಮಕ ಚಿತ್ರ..ಹೊಸ ನಟನಟಿಯರ ಚಿತ್ರ ಅದೇನೂ ನೋಡೋದು ಸ್ವಾಭಾವಿಕ ಆದರೆ ಆತರದ ಅಭಿಪ್ರಾಯವನ್ನು ಸುಳ್ಳು ಮಾಡಿದ ಚಿತ್ರ.....ದೊಡ್ಡ ದೊಡ್ಡ ಸ್ಟಾರ್ ನಟರ ಚಿತ್ರಕ್ಕೆ  ಕತೆನಿಲ್ಲದೆ ಬಾರಿ ಬಿಲ್ಡಪ್ ಚಿತ್ರ ಇರುತ್ತೆ....ದಿಯಾ ಚಿತ್ರ ನೋಡಿ ಕನ್ನಡಕ್ಕೆ...ಹೊಸ ನಟರಿಗೆ ಬೆನ್ನು ತಟ್ಟಿ ಪ್ರೋತ್ಸಾಹಿಸಿ.....ಬೆಸ್ಟ್ ಆಕ್ಟಿನ್ಗ್ ಇದೆ ಬೆಸ್ಟ್ ಕತೆ ಇದೆ... ನೀವು ಈ ಚಿತ್ರ ನೋಡಿದ ನಂತರ ಒಂದಿಷ್ಟು ಹೊಸ ರೀತಿಯ ಅನುಭವವನ್ನು ಪಡೆಯುವಿರಿ....	Not_offensive
Pakka! And KGF Chapter II ಇದಕ್ಕಿಂತ inna ದೊಡ್ಡ ರಾಜ್ಯ ನೇ ಕಟ್ಟುತ್ತೇ! Waiting for Asn & KGF II	Not_offensive
Game name  bro	not-Kannada
Pls in hindi	Not_offensive
My favorite song in 2019 is Taaja samachara   ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಈ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ....  Everybody watch this	Not_offensive
Super guru neevu	Not_offensive
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್	Not_offensive
ಇಂತಹ ಅದ್ಭುತ ಸಿನಿಮಾಯಳು ಮತ್ತು ಹಾಡುಗಳು ಕನ್ನಡದಲ್ಲಿ ಹೆಚ್ಚು ಹೆಚ್ಚು ಬರಲಿ  ಎಂದು ಎಲ್ಲರೂ ಹಾರೈಸೊಣ	Not_offensive
le gubad..... likes inda aden sigutto nimgella..... olle bhikshukara thara like maadi like maadi andkondu.....	Offensive_Untargetede
D boss love ers 1 like madi	Not_offensive
anna super anna	Not_offensive
ಎಲ್ಲಿ ಮಂಗಳ ಗ್ರಹದವರು ಅನ್ಕೊಂಡಿದ್ದೆ..	Not_offensive
@Nandi Parthasarathi ಓಹೋ ನಂದಿನಿ ನಿಂದು ಮಿಲ್ಕ್ ಪಾರ್ಲರ್ ಬೇರೆ ಇದಿಯಾ	Offensive_Targeted_Insult_Individual
Prajwal Devaraj	not-Kannada
ನಿಜವಾಗಿಯೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.. ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಾರಾಯಣ	Not_offensive
ಸಾರ್ ನೀವು ಎಷ್ಟೋ ಜನರಿಗೆ ಮಾದರಿ	Not_offensive
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best	Not_offensive
R u tok tok girl??	Not_offensive
Yar bekadru PM agakke agolla	Offensive_Untargetede
Nanu 2 weaks ninda huccha agbitidini boss song ge fiddha agbitidini	Not_offensive
Namma galli goo bandiddru ashwatthama	Offensive_Untargetede
Bro ondu hellla nandu nan desha consumer economy navu producer economy agbeku. Edu agbeku andre swantha bussinessd madodu kalisabeku. Ellli job edre great ade entrprenuer r bussinesss madtidini andre yalru chikkkadagi nodtare madve agoke hudginu kodollla. Encouragrment ellla guru	Not_offensive
Jai d boss	Not_offensive
...so am I	not-Kannada
ಭಹಾಳ್ ಚನ್ನಾಗಿ ಇದೆ	Not_offensive
Neen build up films nodkindu irappa..illi yake bande..?	Offensive_Untargetede
Sir u r amazing	not-Kannada
Gurudesh pandey sir remake madobadlu swamek    madi sir	Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Not_offensive
ಸೂಪರ್ ಸೋಮಣ್ಣ ಮಾಚಿಮಾಡ  ಇಂತಹ ಒಳ್ಳೆಯ ಕೆಲಸ ಇನ್ನೂ ಮುಂದುವರಿಯಲಿ  ಶಂಕರ್ ಸರ್ ನಿಮ್ಮ ನೇರವಾದ ಮತ್ತು ವಾಸ್ತವವಾದ ಮಾತಿಗೆ	Not_offensive
idu charitre shrushtrisuva avatara = idu charithre shrushtusuva haadu	Not_offensive
ನಮ್ಮ ಕನ್ನಡnನಮ್ಮ ಹೀರೋnನಮ್ಮ ಹೆಮ್ಮೆnಸೂಪರ್ nವಿಷ್ಣು ದಾದ ಅಭಿಮಾನಿ ಗಳು	Not_offensive
@Ŕävîñđŕå_02_GøWđřú ನಿಮ್ಮ ಅಕ್ಕುನ್ ಒನ್ ನೈಟ್ ಕಲ್ಸು bgm	Offensive_Targeted_Insult_Individual
I like it  war	not-Kannada
100 ಕೋಟಿ ಫಾರ್ month or day haa anna	Not_offensive
Paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla	Offensive_Targeted_Insult_Individual
ನೀನು ಅವನೇ ಅಂತ nನಾವು ನಂಬ್ತಿವಿ ..nಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರದವನು ..nಶ್ರೀಮನ್ನಾರಾಯಣ	Not_offensive
super bro love you	Not_offensive
Tik tok beda Anna	Not_offensive
Agithu parichaya YouTube nalli....nSneha suruvaythu WhatsApp nalli....nMundu varida adhyaya...!	Not_offensive
Ajanish Loknath en music kottiddiya ಗುರು ಚಿಂದಿ	Not_offensive
Super video	not-Kannada
I am a Malayalee and i also agree it's kannada.	not-Kannada
Naa innomme e movie naodalla  avanajji eradu dina aytu hale hudgi nenapagi uta illa nidde illa sayotara annistide	Offensive_Targeted_Insult_Individual
RAKSHIT SHETTY WE LOVE YOU SO MUCH	not-Kannada
@madhukumar madhukumar ks for a kind information.... audio lunch....🤔	Offensive_Targeted_Insult_Individual
abba en song Superrr	Not_offensive
That voice....n@VP sir..nVere level song	Not_offensive
@satishnithyanandam nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. Hogo kong boli magane.	Offensive_Targeted_Insult_Individual
ಅವನೆ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ 300 ಕೋಟಿ ಅರಾಮಾಗಿ ಮಾಡುತ್ತೆ ಅನ್ನುವವರು ಲೈಕ್ ಮಾಡಿ	Not_offensive
Seems like they are sallu muvi fans🤣🤣	Offensive_Targeted_Insult_Group
Super guru	Not_offensive
Prajju yav dress hakudru super aage kantane ..	Not_offensive
Hindi songs kaha he	not-Kannada
ಸಿನಿಮಾ ಅದ್ಭುತ	Not_offensive
super anna super creative kannadiga	Not_offensive
ಮೆರೆಯಲಿ ಕನ್ನಡದ	Not_offensive
I like it sr good job	not-Kannada
@prithvi nayak ನಿಮ್ಮ ಅಮ್ಮ ಆಲ್ಸೋ ಫ್ಲಾಪ್	Offensive_Targeted_Insult_Individual
ಧ್ರುವ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ಮಾಡಿ	Not_offensive
Bro nivu adthiro game yavudu	Not_offensive
ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡ್ರೋ	Not_offensive
super hit song kannada	Not_offensive
Jai dboss	Not_offensive
super comedy drama togari tippa	not-Kannada
Olle kelsa madudru ban madi......  2020 li idonde gudnews	Not_offensive
Intaha innu hadugalu kannada industryge beku annuvavaru like madi	Not_offensive
ಸುದೀಪ್ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳಿಂದ ಕಡೆಯಿಂದ ಅವನೆ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಚಿತ್ರ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೆಂದು ಶುಭಕೊರುತ್ತೆವೆ	Not_offensive
Slow poison song hit like if u agree	Not_offensive
Sata bita jaga fill hagede dud	Not_offensive
I hv one doubt gay gu ivarigu en difference heli	Offensive_Targeted_Insult_Other
Super  VP sir	not-Kannada
ಸಾಹಿತ್ಯಗಾರರ ಕನ್ನಡನಾಡಿನಲ್ಲಿ ಸಾಹಿತ್ಯವನ್ನ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಬರೆದಿರುವ ಅ ಸಾಹಿತ್ಯಗಾರ ಯಾರು ಅಂತ ನನಗೆ ಗೊತ್ತಿಲ್ಲ ಆದರೆ ತುಂಬಾ ಸೊಗಸಾಗಿದೆ ಸಾಂಗ್	Not_offensive
Bro nim maath keli China App hogli Indian App nallu video madalla bidi	Not_offensive
Super song	not-Kannada
Jai d boss	not-Kannada
Bhai Main Kabhi Aisa video Nahi Dekha Kisi movie mein	not-Kannada
Telugu lyrics super	not-Kannada
ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು  all the best from DBOSS fans	Not_offensive
ಥೂ ನಿಮ್ಮ ಮೊದಲು ನಮ್ಮ ದೇಶ ನಮ್ಮ ದೇಶಕ್ಕೋಸ್ಕರ ಬದುಕಿ  ಚೀನಾದವರ ನೀವು  ಚೀನಾದ ಅವರಿಗೋಸ್ಕರ ಬದುಕಬೇಡಿ ನಮ್ ದೇಶ ನಮ್ ನಾಡನ್ನು ಬೆಳೆಸಿ ಮೊದಲು	Offensive_Targeted_Insult_Group
ಈ ಎಲ್ಲ ಅಂಶಗಳನ್ನು ಗಮನಿಸಿದರೆ ನಮ್ ದೇಶದಲ್ಲಿಯೂ ಸಾರ್ವಭೌಮತ್ವ ಇರಬೇಕಿತ್ತು ಅನ್ಸುತ್ತೆ.	Not_offensive
Nija helidri sir..! Nimma video nodi admele kuda namma bhatiyaru  badalali antha pray madtini.	Not_offensive
Sir mate communist best antiria nDemocracy li rajakarnigalu kithadtare	Offensive_Targeted_Insult_Group
E kannalli ennu en  en nodbeko bro	Not_offensive
ನಾನು 15ವರ್ಷ ಹಿಂದೆ ಚಾಮಯ್ಯ ಮೇಷ್ಟ್ರು ಅಶ್ವಥ್ ಸಾರ್ ಇಂಟರ್ವಿವ ನೋಡಿದ್ದೆ	Not_offensive
Loved vijay prakash sir voice	Not_offensive
Nange gottu ashwathama ellidane anta	Not_offensive
Making Nalli crazy star nenapadru...	Not_offensive
Super togari tipa	not-Kannada
oba mele hogutidane andre navanige melle hogokke sahay madobadallu avan kalu aledu kelage billisoke nodo janare nammalijas	Offensive_Targeted_Insult_Group
ಸರ್ ತಂದೆಗೆ ತಕ್ಕ ಮಗ ಸರ್ ನೀವು ಯಾವುದೇ ಆಶದಾಯಕವಾದಿ ಅವಕಾಶವಾದಿಯು ಅಲ್ಲ  ನಿಮ್ಮ ತಂದೆಯವರ ಆದರ್ಶಗಳಿಂದ ನನ್ನಂತಹ ಕೊಟ್ಯಾಂತರ ಜನ ಬದುಕು ಕಟ್ಟಿ ಸತ್ಯ ಮಾರ್ಗದಲ್ಲಿ ನಡೆಯುತ್ತಾರೆ ನಿಮಗೆ ಅನಂತ ಕೋಟಿ ಧನ್ಯವಾದಗಳು	Not_offensive
100/ true sir	not-Kannada
super film kavanadalli kathe	Not_offensive
Adu igala 1960 ali nadedidu doctor incident	Not_offensive
Love u shettre	Not_offensive
Sakkat  matu	Not_offensive
ha ha ha ha	not-Kannada
wowww superb song	not-Kannada
Sir super keep it up	not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Not_offensive
Alla Darshan fans	Not_offensive
starting baro music kundavani ಕುಂದಾಪುರದ u remake	Not_offensive
Bindu gowda hello!.... Koltogiro kobri mithaayi mukdavlene🤭🤙	Offensive_Targeted_Insult_Individual
@prithvi nayak nayakru suel maklu	Offensive_Targeted_Insult_Individual
Super video 🤩	not-Kannada
ಸಾಹಿತ್ಯ ಬಹಳ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ.	Not_offensive
Brother Bindu Gowda du tik tok ban hagirodhru bagge matadidhalala adur bagge video Madi n( Love you u r channel )	Not_offensive
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲು ಊರ್ ಬಾಗ್ಲು	Offensive_Targeted_Insult_Individual
Lingaraju  m	Not_offensive
Hands up like madi	Not_offensive
Happy to ban china App Bloody Tiktok	not-Kannada
Hands up avathara	Not_offensive
anna intha kachada nahigallna roast madodralli tapenilla asn dialogue  daritapdhorna kshamisbodhu thap daari hiddhornallla  nim jothe iddhivi anna	Offensive_Targeted_Insult_Other
Nimge henge gotthu neevu en alle idra	Offensive_Targeted_Insult_Individual
Super ri boss lovely jai Kiccha Fan's jai rakshith Shetty boss	Not_offensive
Over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....	Offensive_Targeted_Insult_Individual
17 million views	not-Kannada
ನನಗೆ ಮಹಾಭಾರತ ಅಂದರೆ ತುಂಬಾನೆ ಇಷ್ಟ....nಮಹಾಭಾರತದಲ್ಲಿ  ಬರುವ ಪಾತ್ರಗಳು	Not_offensive
Ellanu KGF ge yaak compare maadtiyaa guru	Offensive_Targeted_Insult_Individual
I love you RAKSHIT...	Not_offensive
Ega ha ashvathama ellidhane	Not_offensive
Super bro 🤣🤣🤣🤣	Not_offensive
ಡುಬೇಕ್ add ಕಾನುನುಬದ್ದವಾಗಿದೆಯ??? ಇಂಜಿನಿಯರಿಂಗ್ ಮಾಡಿ ಕೆಲಸ ಮಾಡೊದ ಬಿಟ್ಟು ಜೂಜ್ ಆಡ್ತನಂತೆ ಲಕ್ಷ  ಕಳೆದುಕೊಂಡು ಮೇಲೆ ಬುದ್ಧಿ ಬರತ್ತೆ	Offensive_Untargetede
Super song bro	not-Kannada
Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha etara madidre dhesha development aagoke saadyana	Offensive_Targeted_Insult_Group
Super d boss 🥰 🤳	not-Kannada
ಆಗೇ ಆಗತ್ತೆ 50 million + just wait	Not_offensive
Super song	not-Kannada
@Yashas Cp pakka	Not_offensive
Hi my friend	not-Kannada
34 m v	not-Kannada
Movie chenagide hogi nodi	Not_offensive
@Darshan Jain bro fans fans tara irona please personal agi family mele beda. Ibbarigu sari kanalla nanna mele ba illa nanna hero mele ba adu bittu family mele beda. It seems like worst.  You have also god(mother). Amma ammane yallara amma yallarigu ammane bro nimma amma namma amma bere anta enu iralla bro. Nanu ninna cmnt ge reply ade tara kodbavudu but nange amma nenpagutte so please understand.	Not_offensive
Supper trailer I like	not-Kannada
Estu kelidru matte matte kelbeku ansutte	Not_offensive
Shankar nag boss tara yaru barala barake agala adu bandre adu uppi avru matra aste ..always king mekar is uppi and Shankar nag bossssssssss	Not_offensive
Super fast kate	Not_offensive
I am waiting bahi	not-Kannada
Super correct sir	not-Kannada
@Dr Vishnu Dada- Appu	not-Kannada
Hands up song ge	Not_offensive
Please movie na re release madi	Not_offensive
I big big fan of Dia	not-Kannada
Ennu.   Madu. Guru eee sule magllu du. Troll. Na	Offensive_Targeted_Insult_Group
Guri bennatto netara.......hands upp	Not_offensive
ಕನ್ನಡಿಗ ಕಲಾರಸಿಕ nAvane Srimannarayana Trailer-BGM n          Re-Createdn	Not_offensive
Excellent song	not-Kannada
